,Feature,Weight
0,GMV_1,0.03837129150699701
1,GMV_2,-0.0038499082263274225
2,GMV_3,0.030975907508549085
3,GMV_5,0.11597811225419025
4,GMV_6,0.15224710439026912
5,GMV_7,0.22599035113259477
6,GMV_8,0.06555702299560731
7,GMV_9,0.061346013806059335
8,GMV_10,0.07131001546039549
9,GMV_11,-0.04125146841467594
10,GMV_12,-0.009207641523141404
11,GMV_13,0.034937687142016116
12,GMV_14,-0.1447633967073901
13,GMV_15,0.1248873101520897
14,GMV_16,0.006189030964634364
15,GMV_17,0.019187355399538343
16,GMV_18,0.0925176614862739
17,GMV_19,-0.03487970806628821
18,GMV_20,0.0592214802927471
19,GMV_21,-0.07081154206982984
20,GMV_22,-0.1063685664485625
21,GMV_23,-0.01943198889330271
22,GMV_24,0.10207502096775105
23,GMV_25,-0.25525995104831184
24,GMV_26,-0.123552517927825
25,GMV_27,0.1374747386706576
26,GMV_28,0.05912135809563093
27,GMV_29,-0.19375359034040632
28,GMV_30,-0.12000701498417896
29,GMV_31,-0.13384483764137767
30,GMV_32,-0.12846904475318294
31,GMV_33,-0.02850236174897835
32,GMV_34,-0.17760587275848927
33,GMV_35,0.08447473897837399
34,GMV_36,0.06685571439989144
35,GMV_37,-0.1493393016662554
36,GMV_38,-0.11896410672522983
37,GMV_39,0.06285953848937478
38,GMV_40,0.15044109561866803
39,GMV_41,-0.17340637020172825
40,GMV_42,-0.07663008772695944
41,GMV_43,-0.1814532895316233
42,GMV_44,-0.3338112887391075
43,GMV_45,0.0941956601979225
44,GMV_46,0.09647080139273208
45,GMV_47,-0.1271023375471566
46,GMV_48,-0.15158266090998418
47,GMV_49,0.040994885983355614
48,GMV_50,0.027905265219208285
49,GMV_51,0.04024151687828039
50,GMV_52,-0.06190919685484942
51,GMV_53,-0.006419505186181003
52,GMV_54,0.09019161104262985
53,GMV_55,0.06105437680976107
54,GMV_56,-0.03248777656417018
55,GMV_57,0.14238029262327928
56,GMV_58,-0.13280213796176105
57,GMV_59,0.17748965660879235
58,GMV_60,0.31578112004874614
59,GMV_61,-0.13457100589970653
60,GMV_62,0.011932503850016025
61,GMV_63,0.16696019223575986
62,GMV_64,-0.05036607618430849
63,GMV_65,-0.05359734443962677
64,GMV_66,0.06764470957473191
65,GMV_67,-0.11330315933483945
66,GMV_68,-0.057917367167465726
67,GMV_69,0.19345879911833422
68,GMV_70,0.2168058640402831
69,GMV_73,0.17168368487306349
70,GMV_74,0.0947872232881132
71,GMV_75,0.09253500377460912
72,GMV_76,0.11202496934326386
73,GMV_77,0.04621751121009053
74,GMV_78,-0.020742607799713837
75,GMV_79,-0.21971576254506608
76,GMV_80,-0.098314687738542
77,GMV_81,-0.0633525762173884
78,GMV_82,0.09360941288025716
79,GMV_83,-0.1437010346506705
80,GMV_84,0.11181392972112979
81,GMV_85,-0.13865498827651135
82,GMV_86,-0.023707691057482515
83,GMV_87,0.08287775052308345
84,GMV_88,0.22648345598394293
85,GMV_89,-0.04713120886437628
86,GMV_90,-0.18132977458300278
87,ReHo_1,-0.09654053124299725
88,ReHo_2,0.10120192065607841
89,ReHo_3,-0.15846003548198764
90,ReHo_4,-0.0693257798851362
91,ReHo_5,-0.1520800914396926
92,ReHo_6,-0.09293544765720783
93,ReHo_7,-0.1860449186932926
94,ReHo_8,-0.1768256819708065
95,ReHo_9,0.012743847002055629
96,ReHo_10,-0.06934145283680036
97,ReHo_11,0.06089286613327027
98,ReHo_12,-0.2523460339604926
99,ReHo_13,0.03468285686008083
100,ReHo_14,-0.28160060738024795
101,ReHo_15,0.14958360424485265
102,ReHo_16,0.036438817705732963
103,ReHo_17,-0.05099282276872217
104,ReHo_18,-0.09476838206653199
105,ReHo_19,0.1600348758912942
106,ReHo_20,0.1866424377105112
107,ReHo_21,0.1868041046710829
108,ReHo_22,-0.007476296161360095
109,ReHo_23,0.2250421522211295
110,ReHo_24,0.3260653159202484
111,ReHo_25,-0.01593097238297678
112,ReHo_26,-0.14411940267373818
113,ReHo_27,-0.20333821982381514
114,ReHo_28,-0.1636503738084463
115,ReHo_29,-0.2737746432426118
116,ReHo_30,-0.32644865362325437
117,ReHo_31,-0.1128802263461052
118,ReHo_32,-0.010133667614248814
119,ReHo_33,0.1990072308876975
120,ReHo_34,0.11125880280831081
121,ReHo_36,0.034422840574233546
122,ReHo_37,-0.0741185427292395
123,ReHo_38,-0.07578191126584294
124,ReHo_39,-0.030217705801857352
125,ReHo_40,-0.05577108115913828
126,ReHo_41,-0.2497031075407949
127,ReHo_42,-0.04827956802977598
128,ReHo_43,-0.08837071592455982
129,ReHo_44,-0.056516189242848146
130,ReHo_45,-0.08271248580623775
131,ReHo_46,-0.00917930819928847
132,ReHo_47,-0.07658216110115111
133,ReHo_48,0.004286969221192089
134,ReHo_49,0.014153368394901568
135,ReHo_51,-0.14299305798727635
136,ReHo_53,-0.15834472945235256
137,ReHo_54,-0.09144928705762052
138,ReHo_55,-0.10297820203924297
139,ReHo_56,-0.05167000778223716
140,ReHo_57,-0.033037921500468526
141,ReHo_58,0.06597632230726833
142,ReHo_59,0.35634637122776724
143,ReHo_60,0.27945257924022815
144,ReHo_61,0.053371420270001975
145,ReHo_62,0.23295143621320083
146,ReHo_63,-0.16176548065717164
147,ReHo_64,0.2955008799990956
148,ReHo_65,-0.02165826684212221
149,ReHo_66,0.020703872648701348
150,ReHo_67,-0.037147737023229724
151,ReHo_68,0.11321171923461322
152,ReHo_69,0.22945618124826545
153,ReHo_71,0.31144183707759043
154,ReHo_75,0.014593969974971746
155,ReHo_76,-0.10722004497571305
156,ReHo_78,0.21715542360250645
157,ReHo_79,0.005194676982931308
158,ReHo_80,0.050853622998900776
159,ReHo_81,-0.15832938242440886
160,ReHo_82,3.378633456446904e-05
161,ReHo_83,0.1421746645189097
162,ReHo_84,0.02857075033769729
163,ReHo_85,-0.13002080806685212
164,ReHo_86,0.03768646610101126
165,ReHo_87,0.13523647992497773
166,ReHo_88,0.18245360073320283
167,ReHo_89,-0.06700146479276148
168,ReHo_90,0.07185122092639668
169,ALFF_1,-0.0537894189765525
170,ALFF_2,0.12115351014078332
171,ALFF_3,-0.10436305093072079
172,ALFF_4,-0.1399545384806593
173,ALFF_5,0.1382063315005342
174,ALFF_6,0.1289264143969623
175,ALFF_7,-0.042193831138608924
176,ALFF_8,-0.06545203223214037
177,ALFF_9,0.23932726623229694
178,ALFF_10,0.07227765394958816
179,ALFF_11,0.0019648286532000176
180,ALFF_12,0.11898677861227479
181,ALFF_13,0.06332441156782401
182,ALFF_14,-0.07883138677962417
