Item,Value
Optimal Accuracy,0.6849579831932773
Optimal Sensitivity,0.39999999999999997
Optimal Specificity,0.8792857142857142
Optimal Parameters,"{'rf__bootstrap': True, 'rf__criterion': 'entropy', 'rf__max_depth': 5, 'rf__min_samples_leaf': 10, 'rf__min_samples_split': 5, 'rf__n_estimators': 50, 'rfe__n_features_to_select': 157}"
Optimal AUC,0.7209956709956709
