,Feature,Weight
0,GMV_1,0.005832235583506151
1,GMV_2,0.011059538644060368
2,GMV_3,-0.18904081028902192
3,GMV_4,0.3707772139215815
4,GMV_5,0.020301232009835843
5,GMV_6,0.02561947923068253
6,GMV_7,0.31670066280742076
7,GMV_8,-0.006332240680798656
8,GMV_9,-0.11237182700716206
9,GMV_10,0.17326085986355097
10,GMV_11,0.00452894153456504
11,GMV_12,0.0447330088803977
12,GMV_13,0.004938608790260243
13,GMV_14,-0.15428207934161203
14,GMV_15,0.1963525376676692
15,GMV_16,0.16933618106922094
16,GMV_17,-0.06631856311071865
17,GMV_18,0.24443680667779522
18,GMV_19,-0.021834896831682285
19,GMV_20,0.0398892935344321
20,GMV_21,-0.10370931025809477
21,GMV_22,-0.14922359909086702
22,GMV_23,-0.09930477486700083
23,GMV_24,-0.0005908382927954092
24,GMV_25,-0.3132792804842195
25,GMV_26,0.02710622669902102
26,GMV_27,0.22558611045371812
27,GMV_28,-0.058230046246143745
28,GMV_29,-0.25887231043840975
29,GMV_30,-0.22494971577608502
30,GMV_31,-0.08037712212771966
31,GMV_32,-0.057215912546752665
32,GMV_33,0.07589002860028948
33,GMV_34,-0.1936439827771762
34,GMV_35,0.196903553554557
35,GMV_36,-0.027865367296653717
36,GMV_37,-0.09288961622529049
37,GMV_38,-0.07873649794449969
38,GMV_39,0.08885750942598661
39,GMV_40,0.24579305204636948
40,GMV_41,-0.17360202970774086
41,GMV_42,0.020972172985592473
42,GMV_43,-0.12173658549440405
43,GMV_44,-0.2778008796576801
44,GMV_45,0.16328385221685116
45,GMV_46,0.28344518639743355
46,GMV_47,-0.08338824186602449
47,GMV_48,-0.2541041725017595
48,GMV_49,0.03989574939211271
49,GMV_50,-0.07844878606866057
50,GMV_51,0.1745447137931252
51,GMV_52,-0.019019214665715406
52,GMV_53,0.11610670147820173
53,GMV_54,0.21512196372728257
54,GMV_55,-0.06251115864037637
55,GMV_56,-0.023001186444333466
56,GMV_57,0.02333127642340757
57,GMV_58,-0.13228624694852448
58,GMV_59,0.1850826648046055
59,GMV_60,0.26301175033424096
60,GMV_61,-0.12305975563341925
61,GMV_62,0.007457870800337385
62,GMV_63,0.3309045282060526
63,GMV_64,-0.034436975803306236
64,GMV_65,-0.03592722699534978
65,GMV_66,0.04758829448222496
66,GMV_67,-0.23033229510349243
67,GMV_68,-0.0490439312168624
68,GMV_69,0.15931136661392467
69,GMV_70,0.12390616860790546
70,GMV_71,0.14172780680524827
71,GMV_72,-0.044057882681527424
72,GMV_73,-0.006394696543689279
73,GMV_74,0.025477156625807393
74,GMV_75,0.07180044394746843
75,GMV_76,0.10194201684763092
76,GMV_77,0.040386407007626746
77,GMV_78,-0.042857925747164495
78,GMV_79,-0.2616353069855919
79,GMV_80,0.1022115903345231
80,GMV_81,-0.11419051141456385
81,GMV_82,0.009580658635439915
82,GMV_83,-0.17318655531629806
83,GMV_84,0.1761236525700713
84,GMV_85,-0.20412485334107622
85,GMV_86,-0.08438964102946919
86,GMV_87,0.10195610714075296
87,GMV_88,0.19622713811707412
88,GMV_89,-0.07266687558319934
89,GMV_90,-0.26796003295851184
90,ReHo_1,-0.2391323474662359
91,ReHo_2,-0.04889869627990531
92,ReHo_3,-0.10416357999455668
93,ReHo_4,0.07890234148232944
94,ReHo_5,-0.03313363164938375
95,ReHo_6,0.03362430285632754
96,ReHo_7,-0.20032861582199313
97,ReHo_8,-0.29591084293609515
98,ReHo_9,-0.17357802977519518
99,ReHo_10,-0.10451056171221323
100,ReHo_11,0.025852910109556107
101,ReHo_12,-0.2858322447961774
102,ReHo_13,0.21473506692791136
103,ReHo_14,-0.1706278614335433
104,ReHo_15,0.17038261771598934
105,ReHo_16,0.19923310228896568
106,ReHo_17,0.016389430264054393
107,ReHo_18,0.1127694011194317
108,ReHo_19,0.2668508127216225
109,ReHo_20,-0.06724339877898823
110,ReHo_21,0.2401344793459554
111,ReHo_22,-0.1539184296128896
112,ReHo_23,0.2602015529381877
113,ReHo_24,0.29474981230567593
114,ReHo_25,0.10551870483534907
115,ReHo_26,-0.2173885284629252
116,ReHo_27,-0.21365979222831555
117,ReHo_28,-0.07040385274319143
118,ReHo_29,-0.09369646306917066
119,ReHo_30,-0.35417958168218894
